parent_tweet,reply_tweet
Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/VASQrZdLhH,"Hostage-taker in supermarket siege killed, reports say. #ParisAttacks http://t.co/0jxoozr8mN http://t.co/sY4M9Vox3L"
Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/VASQrZdLhH,“@FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola. http://t.co/jLtsMM9csZ” @LewisLowe1
Unformed Russian Embassy staff in London have left for Russia  Rumours Putin HAS DIED! http://t.co/zSIV8w6FJ2 via @ShaunyNews #PutinDead?,@AdaptToReality @batchelorshow Yeah
"Unreal. Like a scene out of a movie/video game. RT “@FoxNews: #SydneySiege: Latest video of hostages escaping.
https://t.co/sb4FFsrBkL”",@FoxNews How long before Fox viewers blame this on President Obama? 3...2...1...
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,"Sydney Opera House evacuated, concourse deserted http://t.co/NMbuLCimKV #SydneySiege (via @cberkman) http://t.co/QYlOU0REVw"
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/RVD9j6f5lT http://t.co/sBv6UrNZki”
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/93raPq61ni http://t.co/OUpN9xyxYp”
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/QyJhe54VIB http://t.co/SbPRmGjzP4” Oh. My. God. I am SICK!
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,"Sick. ""@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/51vlmPCMq0 http://t.co/pvDLnJIV4h”"
Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,“@Independent: Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/nUQefLc4ai http://t.co/pPcEVvtXGz”😔😔😔
Update - AFP says gunman who has taken a hostage at kosher supermarket in Paris believed to be suspect in killing of policewoman on Thursday,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: http://t.co/sJXudtGUOV
Update - AFP: an unnamed police source says the killing of the policewoman in #Paris on Thursday is linked to the #CharlieHebdo attack,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up http://t.co/B0TRvE2iYs http://t.co/becxNG0Kxi
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,@SputnikInt May he rest in peace.
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,"“@SputnikInt URG: #CharlieHebdo's editor-in-chief was killed in attack-Magazine's lawyer http://t.co/oQPk5WR3N3”//NADA justifica esto, NADA!"
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,"@SputnikInt http://t.co/stSqMpXQgX ""Bigotry: The Dark Danger"" http://t.co/GtbJ6wyaax"
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,@SputnikInt: UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/uwNyoDX6yM
UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g,UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g
Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,"@zellieimani It doesn't matter. The cop shouldn't have killed him. Also, I'd like to see the damn injuries the wussy cop had."
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","“@USATODAY: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/m7vX571QiQ (AP) Islam as usual."
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U",@USATODAY the drawer Cabu was killed during the attack
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","“@USATODAY: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting: http://t.co/12N9CSHS8k (AP) http://t.co/oAxuw70c9e”"
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","@USATODAY @GovtsTheProblem @AP And Francistan will just roll over and do nothing. French Jews, get out while you can!"
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U",@USATODAY @AP Why Muslims killed Non-muslims ? Why Muslims are not afraid of Mighty God? Why god of muslims is cruel and say Kill Infidel?
"UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U","UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U"
UPDATE: 13 hostages inside Sydney coffee shop near Sydney Opera House; Abbott will deliver a statement shortly. #ISISAttacks #sydneyseige,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of #ISIS. #SydneySiege
"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9",@FoxNews get off of Huckabee! Bring in @ShepNewsTeam
"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9",@FoxNews apparently the religion of peace is peacefully taking hostages for peaceful murder.
"UPDATE: 13 people being held hostage in #Sydney shop, Opera House evacuated after suspicious package found: reports http://t.co/n4D3yGjso9","@FoxNews We that respect freedom and property ownership (not the leftist by the way), need to make a final statement to these idiots"
UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2,"AFP reports there are 2 dead, and 5 hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters."
UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in #CharlieHebdo shooting - Reports http://t.co/1Y123fisl2,@RT_com Well done. This kind of information is important to remain secret for the sake of the safety of the hostages!
"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://t.co/pcAt91LIdS #Sydneysiege"
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,“@ABC:UPDATE:Total of 5 people have been able to get out of cafe during hostage situation:http://t.co/r3pgLXytgr http://t.co/4AsTDCqEty”
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,"@ABC so why is there still no info from escaped hostages as to the number of hostages &amp; ""militants""...?"
URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV,URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV
URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq,Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN
URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq,“URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/bWq6nDuuWD #Ferguson http://t.co/4DEr4xSn0t” rt@RT_com
URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq,RT @RT_com: URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/ag71jPElob #Ferguson http://t.co/5Ss8bHTuDY
US consulate in #Sydney reportedly evacuated amid ongoing hostage situation at chocolate shop http://t.co/n4D3yGjso9 http://t.co/ayL7vvqxl8,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr
"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege
"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".","RT “@WilliamsJon US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to US citizens: ""maintain high level of vigilance"".”"
Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb,Putin reappears on television amid rumours his 'girlfriend' is about 2 give birth http://t.co/yJuN1F0QXE http://t.co/B7FXmo03jK @Scofield_Fx
Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews,"@BreakingNews @CBCNews @TorontoStar 
I'm guessing Obama will probably apologize to the terrorists on Canada's behalf."
Very tense situation in Ottawa this morning.  Multiple gun shots fired outside of our caucus room.  I am safe and in lockdown. Unbelievable.,Shooting in Canadian parliament comes day after ISIS-inspired radical drove in2 Canadian soldier. Also reports of shooting at War memorial/1
"Via ""@RT_com: Approximately 50 hostages may be held captive at #Lindt café –  http://t.co/Zc86kcYoH3 #sydneysiege http://t.co/WrxP2c3FoC""","Via ""@RT_com: Approximately 50 hostages may be held captive at #Lindt café –  http://t.co/Zc86kcYoH3 #sydneysiege http://t.co/WrxP2c3FoC"""
"Victims of #Germanwings crash were most likely from Spain, Germany &amp; Turkey, says French President Hollande http://t.co/teojxJoBMX","Victims of #Germanwings crash were most likely from Spain, Germany &amp; Turkey, says French President Hollande http://t.co/teojxJoBMX"
Video manipulation takes time. RT @zellieimani: If there is surveillance of a robbery why release stills and not the video itself? #Ferguson,Video manipulation takes time. RT @zellieimani: If there is surveillance of a robbery why release stills and not the video itself? #Ferguson
Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet:  http://t.co/tlr3cFLEyv #LookingForNarnia,Very good on #Putin coup by @CoalsonR: Three Scenarios For A Succession In Russia http://t.co/fotdqxDfEV via @RFERL http://t.co/RdA0giizeb
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries."
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,Super scary “@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/qL7qy8JTfz http://t.co/t4K5TtoIUC”
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,"“@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/O47xVihF1V http://t.co/M7R71czM6G”

Omg!"
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,“@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/xX5qB7L8KJ http://t.co/cAI5O1gOeA”
Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/CJpXNAk8nS http://t.co/hxwr2NEr2K,“@BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa http://t.co/GPF3jvzlFG http://t.co/9c6QBSwr6m” WTF 😳
We are in full lock down until further notice from Ottawa Police.,@905fishingguy @CBCAlerts Yes they do.
We are in full lock down until further notice from Ottawa Police.,More shots fired just off Parliament Hill. Police telling everyone to take cover.
We can see people coming out a firedoor near the Lindt cafe to waiting police. 2-3 people. Hard to see. #sydneysiege,"Gunman's headband reads, ""We are your soldiers O Muhammad"".
#MartinPlace #SydneySiege http://t.co/ggUgP4kV9c"
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,@NerdyWonka if he was not a suspect why was #MikeBrown inside the police car in the first place? Or was he ever  near the police car?
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,@ZerlinaMaxwell agreed - but it can't be ignored
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,@ZerlinaMaxwell This is exactly what the #Ferguson PD &amp; their PR machine want-focus off their indefensible behavior.
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,@ZerlinaMaxwell exactly.
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,"@ZerlinaMaxwell #THOMASJACKSONMUSTGO needs to #TRENDNOW http://t.co/ijPBW2qhDJ #FERGUSON Brown family says, #DEVIANT #OUTRAGED They're right"
Witness tells #CBCNews suspected shooter of uniformed soldier at #Ottawa's War Memorial was carrying rifle.,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet
Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6,"@MichaelSkolnik @AC_BOwen #Cleveland @CivilRights 
#MalissaWilliamsAndTimothyRussell Were Shot Up,#UNARMED 
12 Of #13RacistCops #NotCHARGED"
